Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HC,AC,HF,AF,Path,Season,HP1,HP2,HP3,HP4,HP5,HP6,HP7,HP8,HP9,HP10,HP11,AP1,AP2,AP3,AP4,AP5,AP6,AP7,AP8,AP9,AP10,AP11,HPG,HPD,HPF,HPM,APD,APG,APF,APM
26-Dec-10,Fulham,West Ham,1,3,A,1,2,A,,M Halsey,13,10,6,7,8,4,12,10,.data/EPL/2010-11/7262.json,10,1775,1932,1218,1230,3280,2695,3394,4121,1423,3121,2390,2058,1518,3009,3517,3939,2645,3761,3766,2758,1131,3521,1,4,1,5,4,1,3,3
26-Dec-10,Man United,Sunderland,2,0,H,1,0,H,,P Dowd,14,6,10,2,5,3,9,10,.data/EPL/2010-11/7263.json,10,3446,335,1634,1111,3247,2935,3664,2940,2934,2064,2070,2078,4184,3712,2056,2393,2517,4183,2728,2098,3488,4188,1,4,2,4,3,1,2,5
26-Dec-10,Newcastle,Man City,1,3,A,0,2,A,,C Foy,20,9,10,6,6,3,7,15,.data/EPL/2010-11/7264.json,10,3680,2040,3175,3157,2681,3169,2303,3683,4172,3462,2323,4148,2574,4145,1308,4142,2100,3659,3281,3653,3143,4141,1,4,1,5,4,1,1,5
26-Dec-10,Wolves,Wigan,1,2,A,0,2,A,,M Dean,8,13,4,8,7,3,7,14,.data/EPL/2010-11/7265.json,10,3196,2569,3993,2746,3996,2485,3991,3989,3999,3987,4001,2871,3780,2686,4218,2755,4219,3975,1732,3448,4224,3982,1,5,1,4,4,1,1,5
27-Dec-10,Arsenal,Chelsea,3,1,H,1,0,H,,M Clattenburg,10,10,8,4,4,6,12,16,.data/EPL/2010-11/7266.json,10,2616,3546,2609,3311,4030,3309,2417,2837,3547,2839,2413,1494,2890,1353,2662,2651,3363,3360,3102,2654,3107,800,1,4,1,5,4,1,2,4
28-Dec-10,Birmingham,Man United,1,1,D,0,0,D,,L Mason,8,10,3,4,4,4,10,11,.data/EPL/2010-11/7267.json,10,1190,2932,2847,2013,3807,2530,3806,2433,2613,776,4048,3446,1634,1111,2935,3664,2934,3247,335,2942,2064,2070,1,4,1,5,4,1,2,4
28-Dec-10,Man City,Aston Villa,4,0,H,3,0,H,,M Oliver,11,9,8,4,8,6,14,12,.data/EPL/2010-11/7268.json,10,4148,2574,2274,4145,4152,2925,3654,1132,3659,3653,3143,2279,2122,3563,3015,3324,3063,3565,2622,3010,3564,1420,1,4,1,5,4,1,1,5
28-Dec-10,Stoke,Fulham,0,2,A,0,2,A,,K Friend,14,4,8,3,9,2,8,12,.data/EPL/2010-11/7269.json,10,2053,1391,3702,1495,2976,1772,2047,2796,3158,2980,2537,1775,3121,1218,1230,3280,2695,1004,3394,1423,2129,1932,1,4,2,4,4,1,1,5
28-Dec-10,Sunderland,Blackpool,0,2,A,0,0,D,,A Marriner,32,9,16,4,9,2,6,5,.data/EPL/2010-11/7270.json,10,4188,2949,2098,3712,2393,3452,2517,4183,2728,3714,3488,3160,4078,1694,4076,3329,2861,4086,4077,4087,4066,2557,1,3,3,4,4,1,4,2
28-Dec-10,Tottenham,Newcastle,2,0,H,0,0,D,,A Taylor,13,12,8,8,9,7,9,16,.data/EPL/2010-11/7271.json,10,2805,3506,3527,3513,3239,2270,3728,3719,3508,4192,3723,3680,3175,4166,3157,3169,2303,2681,4172,1412,3683,2323,1,4,1,5,4,1,1,5
28-Dec-10,West Brom,Blackburn,1,3,A,1,1,D,,P Dowd,21,6,11,4,8,5,9,13,.data/EPL/2010-11/7272.json,10,3186,4199,4200,3746,3751,2250,3029,2008,2529,4204,4197,2634,3819,2434,1404,2867,3818,1337,3925,2636,3825,2289,1,3,1,6,4,1,2,4
28-Dec-10,West Ham,Everton,1,1,D,1,1,D,,H Webb,11,13,2,5,4,7,12,15,.data/EPL/2010-11/7273.json,10,1306,1518,3517,3762,3939,4214,3761,2758,1131,3518,3521,2705,3030,3604,921,3388,3389,2516,1881,2125,3600,2704,1,4,3,3,4,1,,6
29-Dec-10,Chelsea,Bolton,1,0,H,0,0,D,,M Jones,12,6,7,2,6,3,12,24,.data/EPL/2010-11/7274.json,10,4103,1494,2890,1353,2662,2651,1135,3360,3363,3587,800,3623,1249,2542,3583,2075,1342,2620,4095,3040,1780,2841,1,4,2,4,4,1,3,3
29-Dec-10,Liverpool,Wolves,0,1,A,0,0,D,,P Walton,9,7,5,3,2,8,8,11,.data/EPL/2010-11/7275.json,10,1515,3137,2911,3420,2148,1575,3404,4133,3900,3135,3650,3196,2569,3999,3993,2746,4000,3987,2485,3991,3989,4001,1,4,2,4,5,1,1,4
29-Dec-10,Wigan,Arsenal,2,2,D,1,2,A,,L Probert,7,15,5,9,3,4,16,11,.data/EPL/2010-11/7276.json,10,3982,2871,3780,2686,4218,4219,2755,3975,1732,3448,3980,2612,4039,4031,3550,3052,3053,2840,2844,3311,4030,3309,1,4,1,5,3,1,2,5
01-Jan-11,Birmingham,Arsenal,0,3,A,0,1,A,,P Walton,2,18,1,11,4,5,7,9,.data/EPL/2010-11/7277.json,10,2932,2613,2847,2013,3807,2530,3806,1190,2433,776,4048,3546,2609,2417,3311,4030,3309,3547,2837,2616,2839,2413,1,4,1,5,4,1,1,5
01-Jan-11,Liverpool,Bolton,2,1,H,0,1,A,,K Friend,16,10,7,4,7,4,11,16,.data/EPL/2010-11/7278.json,10,2916,3126,3137,2911,3903,3420,2148,3404,4133,3135,3650,3623,1249,2542,3583,2583,2075,4093,1342,2620,4095,2841,1,4,2,4,4,1,3,3
01-Jan-11,Man City,Blackpool,1,0,H,1,0,H,,M Clattenburg,15,8,4,6,10,4,11,9,.data/EPL/2010-11/7279.json,10,4148,2574,2274,4145,1308,3281,4142,4141,3659,3653,3143,3160,4078,1694,4081,4087,3329,2861,4086,4077,4066,2557,1,4,1,5,4,1,3,3
01-Jan-11,Stoke,Everton,2,0,H,1,0,H,,A Marriner,7,15,3,10,1,5,14,8,.data/EPL/2010-11/7280.json,10,1391,1426,2787,2976,1772,3702,2796,3158,2980,2537,1495,2705,1598,3030,3604,3222,2516,2125,3388,3600,2704,921,1,4,2,4,4,1,1,5
01-Jan-11,Sunderland,Blackburn,3,0,H,2,0,H,,M Dean,13,11,7,3,3,2,13,9,.data/EPL/2010-11/7281.json,10,3712,2393,3714,2517,1890,2078,1982,4183,3452,2098,3488,3823,2634,1337,2289,2434,2867,3925,3567,3819,3569,2636,1,3,2,5,4,1,1,5
01-Jan-11,Tottenham,Fulham,1,0,H,1,0,H,,M Jones,13,12,9,4,5,1,11,9,.data/EPL/2010-11/7282.json,10,2805,3513,3239,3527,3506,2270,3728,3719,2054,4192,3723,1775,3121,1218,1230,3280,2695,3394,1423,2129,1932,1004,1,4,1,5,4,1,1,5
01-Jan-11,West Brom,Man United,1,2,A,1,1,D,,C Foy,17,5,8,3,4,5,8,13,.data/EPL/2010-11/7283.json,10,2529,4196,3744,3751,3746,2435,2250,3029,2008,4204,3735,1634,1111,3247,2818,2935,1943,3446,321,2934,2064,3919,1,2,1,7,4,1,2,4
01-Jan-11,West Ham,Wolves,2,0,H,0,0,D,,L Probert,11,15,6,10,5,10,7,14,.data/EPL/2010-11/7284.json,10,2058,3766,3939,1518,3009,3517,2645,3761,2758,1131,3521,4001,2569,3993,3196,2746,2485,3991,3989,3999,3987,4000,1,4,3,3,5,1,1,4
02-Jan-11,Chelsea,Aston Villa,3,3,D,1,1,D,,L Mason,15,16,10,10,9,6,17,11,.data/EPL/2010-11/7285.json,10,3859,1494,2890,1353,2662,2651,1135,4103,2654,3363,800,2122,3563,1184,3063,2622,3562,908,3010,3062,3015,1420,1,4,2,4,4,1,2,4
02-Jan-11,Wigan,Newcastle,0,1,A,0,1,A,,H Webb,9,13,4,5,3,3,15,14,.data/EPL/2010-11/7286.json,10,2871,3780,3980,2686,4219,4218,3981,3975,1732,3448,3982,3680,3688,1962,2040,3157,2303,3683,4172,3462,709,2323,1,4,1,5,4,1,2,4
04-Jan-11,Blackpool,Birmingham,1,2,A,0,1,A,,J Moss,19,11,13,7,3,7,9,6,.data/EPL/2010-11/7287.json,10,3160,1694,4081,4087,3329,4074,2861,4086,4077,4066,2557,2932,2847,2013,3807,3806,2838,2433,776,2172,2437,2530,1,4,3,3,4,1,2,4
04-Jan-11,Fulham,West Brom,3,0,H,1,0,H,,M Atkinson,12,12,6,4,7,4,7,9,.data/EPL/2010-11/7288.json,10,3610,3280,1230,1004,3394,1423,1775,2129,1932,3121,2789,4197,3737,3744,3751,3746,2250,3931,2008,3735,2529,4204,1,4,1,5,4,1,1,5
04-Jan-11,Man United,Stoke,2,1,H,1,0,H,,M Clattenburg,18,5,7,1,6,1,6,11,.data/EPL/2010-11/7289.json,10,2818,2935,1943,3664,4161,3447,2934,3247,335,2942,3613,2053,2976,2796,1772,3702,1391,3471,3158,3461,2980,2537,1,4,2,4,5,1,2,3
05-Jan-11,Arsenal,Man City,0,0,D,0,0,D,,M Jones,13,5,8,0,7,2,6,12,.data/EPL/2010-11/7290.json,10,3546,2609,2417,3311,4030,3309,3547,2837,2616,2839,2413,2002,1308,3606,3654,2925,2100,3659,3281,3653,4148,3143,1,4,1,5,4,1,2,4
05-Jan-11,Aston Villa,Sunderland,0,1,A,0,0,D,,P Walton,8,11,2,5,5,9,9,12,.data/EPL/2010-11/7291.json,10,2122,3563,3015,1184,3562,2622,908,3010,3062,1420,3063,2078,2098,3712,2393,2517,4183,1890,1982,3714,3452,3488,1,4,2,4,3,1,2,5
05-Jan-11,Blackburn,Liverpool,3,1,H,2,0,H,,A Marriner,10,13,4,9,0,7,14,13,.data/EPL/2010-11/7292.json,10,3818,2969,2634,1337,3823,3925,3567,3569,2636,2867,3070,3900,3137,2911,3420,2148,1632,1515,3903,1575,3404,3650,1,5,2,3,4,1,2,4
05-Jan-11,Bolton,Wigan,1,1,D,0,0,D,,P Dowd,14,10,7,7,8,4,9,8,.data/EPL/2010-11/7293.json,10,3623,1249,2542,3583,2583,2075,1342,2620,4095,1780,2841,3448,3780,1359,2686,4219,4218,3524,3975,1732,4224,3980,1,4,3,3,5,1,1,4
05-Jan-11,Everton,Tottenham,2,1,H,1,1,D,,L Probert,19,13,12,5,4,3,16,12,.data/EPL/2010-11/7294.json,10,1598,2704,4116,3030,3604,921,3388,2516,2125,3600,3867,2805,3506,2270,4192,3239,3513,1629,3719,2127,2054,3723,1,4,2,4,4,1,1,5
05-Jan-11,Newcastle,West Ham,5,0,H,3,0,H,,M Dean,11,13,7,6,4,3,10,10,.data/EPL/2010-11/7295.json,10,2797,3680,2323,2040,3157,2303,3688,4172,3462,709,3683,2058,1518,3009,3517,3014,3761,3939,2645,2758,1131,3521,1,4,2,4,4,1,3,3
05-Jan-11,Wolves,Chelsea,1,0,H,1,0,H,,M Halsey,3,17,2,8,4,9,15,12,.data/EPL/2010-11/7296.json,10,3196,2569,3993,3205,3996,3987,2485,3991,3989,4000,3850,3107,1494,2890,1353,2662,2651,3363,3360,4103,3587,800,1,5,2,3,4,1,2,4
12-Jan-11,Blackpool,Liverpool,2,1,H,1,1,D,,M Oliver,13,10,9,6,3,3,6,13,.data/EPL/2010-11/7297.json,10,3160,1694,4081,4076,4087,3329,2861,4086,4077,4066,2557,3135,4139,3137,2911,4133,3420,2148,4134,2916,3404,3644,1,4,4,2,4,1,2,4
15-Jan-11,Chelsea,Blackburn,2,0,H,0,0,D,,M Atkinson,27,3,11,2,14,1,10,6,.data/EPL/2010-11/7298.json,10,4103,1494,1353,2662,2651,3363,1135,3360,3587,2890,800,3825,3818,3823,2634,1337,2867,3925,3569,2636,1404,3070,1,4,2,4,5,1,2,3
15-Jan-11,Man City,Wolves,4,3,H,1,1,D,,L Mason,15,10,12,7,11,8,9,9,.data/EPL/2010-11/7299.json,10,2274,1308,2002,3654,4151,3659,3281,3653,4148,3143,4141,3196,3205,2569,3999,4000,3991,2485,3989,2523,4001,3850,1,4,2,4,3,1,2,5
15-Jan-11,Stoke,Bolton,2,0,H,1,0,H,,M Oliver,12,13,5,6,5,5,8,13,.data/EPL/2010-11/7300.json,10,2053,1391,1426,3471,2796,1772,3702,3158,3461,2980,2537,3623,1249,2542,3583,2583,2075,1342,2841,2620,3040,1780,1,5,2,3,4,1,2,4
15-Jan-11,West Brom,Blackpool,3,2,H,1,1,D,,S Attwell,18,9,11,2,4,4,10,11,.data/EPL/2010-11/7301.json,10,4197,4199,3744,3751,3029,3746,2008,2529,4204,2011,3735,3160,1694,4066,4081,4076,4087,3329,2861,4077,4086,2557,1,3,1,6,4,1,4,2
15-Jan-11,West Ham,Arsenal,0,3,A,0,2,A,,A Marriner,7,19,6,13,4,10,8,7,.data/EPL/2010-11/7302.json,10,2058,3771,3521,3517,3014,2518,3761,2758,1458,1131,3518,2612,3543,2609,4030,3546,2417,2837,2616,3547,2839,2413,1,5,3,2,3,1,1,6
15-Jan-11,Wigan,Fulham,1,1,D,0,0,D,,A Taylor,8,14,5,5,3,11,21,7,.data/EPL/2010-11/7303.json,10,2871,3780,4218,4219,2755,3524,3975,1732,3982,2686,3980,3121,3610,1230,3280,1004,3394,1423,1775,2129,1932,2789,1,5,1,4,4,1,1,5
16-Jan-11,Birmingham,Aston Villa,1,1,D,0,0,D,,M Clattenburg,14,13,4,3,5,7,14,14,.data/EPL/2010-11/7304.json,10,2932,2847,2119,2013,3806,2838,2433,776,2009,2437,2172,3955,2122,3065,3015,1184,3063,3564,3562,2622,3010,1420,1,4,1,5,4,1,2,4
16-Jan-11,Liverpool,Everton,2,2,D,1,0,H,,P Dowd,19,10,14,5,10,6,16,17,.data/EPL/2010-11/7305.json,10,2916,3137,2911,3903,3420,2148,3647,3404,4133,3135,3644,2704,4116,3030,1887,3604,921,2905,2516,2125,3600,3867,1,4,1,5,4,1,2,4
16-Jan-11,Sunderland,Newcastle,1,1,D,0,0,D,,H Webb,10,9,7,2,4,6,17,5,.data/EPL/2010-11/7306.json,10,2098,3712,2393,2517,1890,2078,1982,2728,4183,3488,4188,2797,3680,2040,3157,2303,4024,1962,1412,3462,709,3683,1,4,2,4,4,1,2,4
16-Jan-11,Tottenham,Man United,0,0,D,0,0,D,,M Dean,16,7,6,4,8,2,9,18,.data/EPL/2010-11/7307.json,10,2805,3506,3513,3527,4192,3239,1629,2270,3719,2054,3723,3447,1634,1111,3247,2935,1943,3664,2934,335,2064,2070,1,4,1,5,4,1,2,4
22-Jan-11,Arsenal,Wigan,3,0,H,1,0,H,,K Friend,23,3,15,1,8,1,6,14,.data/EPL/2010-11/7308.json,10,2616,3543,2609,3311,4030,3546,2839,2417,2837,3547,2413,3982,2871,2755,3780,2686,4219,3524,1589,3975,1732,3980,1,4,1,5,5,1,1,4
22-Jan-11,Aston Villa,Man City,1,0,H,1,0,H,,H Webb,10,24,8,14,2,13,11,11,.data/EPL/2010-11/7309.json,10,2122,3563,1184,3564,3562,2098,2622,3010,3062,1420,3063,2002,3281,4145,4151,4142,1308,3659,3653,4148,3143,4141,1,4,2,4,4,1,2,4
22-Jan-11,Blackpool,Sunderland,1,2,A,0,2,A,,L Mason,13,11,7,6,10,4,13,9,.data/EPL/2010-11/7310.json,10,3160,1694,4081,4076,4077,3329,2557,4087,4074,4086,4066,2056,2078,2517,3712,2393,4183,1890,1982,2728,3488,4188,1,4,3,3,4,1,1,5
22-Jan-11,Everton,West Ham,2,2,D,0,1,A,,P Walton,11,13,6,5,12,2,8,12,.data/EPL/2010-11/7311.json,10,2704,1887,4116,3030,3604,2905,2516,2125,3600,3867,921,3939,1306,3014,1458,1518,3517,2518,2758,3771,1131,3518,1,4,2,4,5,1,2,3
22-Jan-11,Fulham,Stoke,2,0,H,1,0,H,,S Attwell,10,9,7,1,3,2,11,10,.data/EPL/2010-11/7312.json,10,4123,1932,3121,3610,1230,3280,2695,1004,3394,1423,2129,2053,3461,1391,2976,1772,3702,3471,2796,3158,2980,2537,1,4,2,4,5,1,2,3
22-Jan-11,Man United,Birmingham,5,0,H,3,0,H,,M Jones,23,6,9,1,10,3,10,5,.data/EPL/2010-11/7313.json,10,2934,335,2935,1634,1717,3446,3447,3247,2064,3613,2070,3333,2932,2119,2013,3806,2838,2433,776,2009,2437,2172,1,4,2,4,4,1,1,5
22-Jan-11,Newcastle,Tottenham,1,1,D,0,0,D,,M Halsey,13,14,6,9,1,4,13,7,.data/EPL/2010-11/7314.json,10,2797,3680,2040,1962,3157,2303,3683,4024,3462,709,3131,2805,3506,4192,3513,2270,1526,3388,2054,1676,3723,2127,1,4,2,4,3,1,1,6
22-Jan-11,Wolves,Liverpool,0,3,A,0,1,A,,M Atkinson,11,15,4,10,5,4,6,17,.data/EPL/2010-11/7315.json,10,3850,3205,3997,2569,3196,3991,2485,3989,3999,4000,4001,3137,2911,4133,3420,2148,4134,3903,2916,3404,3135,3644,1,3,2,5,4,1,1,5
23-Jan-11,Blackburn,West Brom,2,0,H,1,0,H,,M Clattenburg,17,24,12,20,9,9,4,6,.data/EPL/2010-11/7316.json,10,3825,1337,4054,3346,2867,3823,3818,3569,2636,1404,3070,4197,4199,3744,3751,3029,2008,2529,4204,2011,3735,3734,1,4,2,4,4,1,1,5
24-Jan-11,Bolton,Chelsea,0,4,A,0,2,A,,C Foy,11,14,8,11,4,3,7,4,.data/EPL/2010-11/7317.json,10,3435,1249,3583,3349,2075,1342,2542,2841,2620,3040,1780,1135,1494,2890,1353,2662,2651,3360,3102,4103,3587,3363,1,4,2,4,4,1,2,4
25-Jan-11,Blackpool,Man United,2,3,A,2,0,H,,P Walton,6,17,4,13,6,7,10,10,.data/EPL/2010-11/7318.json,10,3160,1694,4081,4087,3329,2861,4086,4077,4067,4076,4066,2935,1943,336,3447,2064,2934,3247,3664,2942,3613,2070,1,4,4,2,4,1,2,4
25-Jan-11,Wigan,Aston Villa,1,2,A,0,0,D,,J Moss,19,11,8,10,7,4,9,13,.data/EPL/2010-11/7319.json,10,2871,3780,2669,3980,3979,2755,3524,3366,1589,3975,4224,3561,2122,3563,3062,1184,2622,4043,2098,3010,3015,1420,1,4,2,4,4,1,2,4
26-Jan-11,Liverpool,Fulham,1,0,H,0,0,D,,L Probert,11,12,7,8,6,2,11,10,.data/EPL/2010-11/7320.json,10,3135,2911,3903,4133,3420,2148,4134,1575,2916,3404,3644,3121,3610,1230,3280,2007,2695,3394,1423,2129,1004,4123,1,4,1,5,4,1,2,4
01-Feb-11,Arsenal,Everton,2,1,H,0,1,A,,L Mason,19,4,10,4,5,7,12,14,.data/EPL/2010-11/7321.json,10,2837,3543,2609,2417,3311,4030,2839,3052,3547,2616,2413,2704,3030,3604,3876,2516,2125,3867,3389,1598,921,3600,1,4,1,5,4,1,1,5
01-Feb-11,Man United,Aston Villa,3,1,H,2,0,H,,C Foy,18,9,11,5,5,5,6,6,.data/EPL/2010-11/7322.json,10,1943,1634,1111,2935,1717,3447,2934,3247,335,2064,2070,3955,4043,1184,3562,2098,3010,3062,3564,1420,2122,3063,1,4,2,4,4,1,1,5
01-Feb-11,Sunderland,Chelsea,2,4,A,2,2,D,,M Halsey,4,21,3,14,0,6,10,10,.data/EPL/2010-11/7323.json,10,2078,3712,2393,2517,4183,1890,1982,2728,3488,4185,4188,3107,1135,1494,2890,1353,2662,2651,3360,3102,3587,800,1,4,1,5,4,1,3,3
01-Feb-11,West Brom,Wigan,2,2,D,1,2,A,,P Dowd,21,11,10,7,8,5,13,12,.data/EPL/2010-11/7324.json,10,3208,3744,3751,3029,2008,2843,4204,2011,3734,3735,4197,3524,2871,2669,3780,3366,2686,3979,2755,3975,1732,3982,1,3,3,4,4,1,2,4
02-Feb-11,Birmingham,Man City,2,2,D,1,2,A,,K Friend,14,12,7,9,6,4,9,12,.data/EPL/2010-11/7325.json,10,2932,2847,2013,2530,4051,3806,1190,2433,776,2009,4045,2925,1308,3281,4145,4151,4142,3659,2100,3653,3143,4141,1,4,2,4,4,1,2,4
02-Feb-11,Blackburn,Tottenham,0,1,A,0,1,A,,A Marriner,17,6,9,5,4,4,14,11,.data/EPL/2010-11/7326.json,10,4054,3818,2634,1337,2867,3823,2584,2385,1404,3070,3925,3681,4192,3239,3426,1526,3527,1629,2270,3719,2127,2054,1,4,2,4,4,1,2,4
02-Feb-11,Blackpool,West Ham,1,3,A,1,3,A,,S Attwell,13,12,8,10,10,7,9,12,.data/EPL/2010-11/7327.json,10,4081,4087,3329,4069,2861,4077,4067,3160,4086,4066,2812,1692,3939,3014,3599,1458,1518,3517,4214,2550,2758,3009,1,4,3,3,4,1,3,3
02-Feb-11,Bolton,Wolves,1,0,H,0,0,D,,P Walton,13,11,8,5,8,3,16,8,.data/EPL/2010-11/7328.json,10,3623,2542,3583,3040,1249,2583,2075,1342,2620,3830,1780,3134,3205,3997,2569,4000,3987,3996,2485,3991,3989,2523,1,4,2,4,4,1,1,5
02-Feb-11,Fulham,Newcastle,1,0,H,0,0,D,,M Jones,11,4,9,3,4,7,14,19,.data/EPL/2010-11/7329.json,10,3121,1218,1230,3280,2007,1423,3394,2695,2129,1004,4123,2797,3680,2040,1962,3131,3157,2303,3683,4024,3462,709,1,4,2,4,4,1,2,4
02-Feb-11,Liverpool,Stoke,2,0,H,0,0,D,,A Taylor,13,6,9,1,7,0,6,8,.data/EPL/2010-11/7330.json,10,3137,2911,2148,1575,2916,3126,3404,4133,3900,3135,3644,2053,2285,1426,1495,3471,2878,3702,3065,2047,2980,2537,1,6,,4,5,1,2,3
05-Feb-11,Aston Villa,Fulham,2,2,D,1,0,H,,L Mason,10,13,5,9,3,6,15,11,.data/EPL/2010-11/7331.json,10,3955,2122,4043,1184,2622,3562,2098,3010,3062,1420,3063,3121,1218,1230,2007,3394,1423,2695,2129,1004,4123,3280,1,4,2,4,4,1,2,4
05-Feb-11,Everton,Blackpool,5,3,H,1,1,D,,K Friend,23,11,16,7,9,5,8,17,.data/EPL/2010-11/7332.json,10,1598,2704,3030,3604,921,3876,3389,2516,2125,3600,3867,1694,4081,1005,4069,4077,4067,2861,1715,4076,4066,4084,1,4,1,5,4,1,3,3
05-Feb-11,Man City,West Brom,3,0,H,3,0,H,,M Atkinson,13,17,9,9,8,8,13,10,.data/EPL/2010-11/7333.json,10,2002,4148,4145,1308,3654,4142,2100,3281,3653,3143,4141,3186,2529,3744,2435,2008,3751,3029,3754,2011,4204,3734,1,5,1,4,2,1,2,6
05-Feb-11,Newcastle,Arsenal,4,4,D,0,4,A,,P Dowd,16,13,8,10,12,6,13,15,.data/EPL/2010-11/7334.json,10,2797,3680,3688,2040,3157,2303,3683,4024,4172,3462,709,3550,3543,2417,2609,3311,4030,2616,3547,2839,2840,2413,1,4,2,4,4,1,1,5
05-Feb-11,Stoke,Sunderland,3,2,H,1,1,D,,L Probert,18,11,9,7,12,4,7,15,.data/EPL/2010-11/7335.json,10,2053,1391,1426,3702,1495,1772,3065,2796,3158,2980,2537,3948,2393,2517,3472,3712,1890,1982,2728,3488,4185,4188,1,4,2,4,5,1,1,4
05-Feb-11,Tottenham,Bolton,2,1,H,1,0,H,,M Clattenburg,13,8,7,3,6,7,13,11,.data/EPL/2010-11/7336.json,10,2805,3527,1629,3239,3426,2270,1526,3719,2127,2054,4192,3623,1249,2542,3583,2583,2075,1342,2620,3154,3040,1780,1,4,2,4,4,1,3,3
05-Feb-11,Wigan,Blackburn,4,3,H,1,1,D,,M Dean,11,9,7,5,4,9,11,12,.data/EPL/2010-11/7337.json,10,2871,2669,2755,3780,2686,4218,3979,3524,3983,3975,3982,4054,3818,2969,2434,2634,2867,3823,2385,2636,1404,3070,1,4,1,5,4,1,2,4
05-Feb-11,Wolves,Man United,2,1,H,2,1,H,,M Oliver,6,14,5,7,4,6,6,11,.data/EPL/2010-11/7338.json,10,4001,3134,2994,3205,3997,2569,3987,2485,3991,3989,4000,3247,2935,1634,1943,3664,3447,2934,335,3156,2064,2070,1,4,1,5,4,1,2,4
06-Feb-11,Chelsea,Liverpool,0,1,A,0,0,D,,A Marriner,14,7,4,4,4,3,9,9,.data/EPL/2010-11/7339.json,10,3420,1135,1494,2890,1353,2662,2651,3360,3102,3587,800,915,3137,2911,2148,3903,1575,2916,3404,4133,3135,3644,1,4,3,3,5,1,,5
06-Feb-11,West Ham,Birmingham,0,1,A,0,0,D,,C Foy,16,9,9,3,5,5,18,13,.data/EPL/2010-11/7340.json,10,1692,3014,1131,3599,1458,1518,3939,2550,2758,4209,4214,1190,2932,2847,2013,2530,4051,3806,2433,776,2009,4045,1,4,3,3,4,1,2,4
12-Feb-11,Arsenal,Wolves,2,0,H,1,0,H,,C Foy,17,2,8,0,3,6,15,9,.data/EPL/2010-11/7341.json,10,2616,3550,3543,2609,2417,3311,4030,2839,3547,2837,2413,4001,2994,3997,2569,3205,3987,2485,3991,3989,3134,4000,1,4,1,5,4,1,1,5
12-Feb-11,Birmingham,Stoke,1,0,H,0,0,D,,M Halsey,10,15,4,5,3,5,15,14,.data/EPL/2010-11/7342.json,10,2932,2613,2847,2013,4051,3176,3806,2433,776,2009,4045,2053,1391,2796,2307,3065,3471,2047,3158,2980,2537,1495,1,4,2,4,3,1,3,4
12-Feb-11,Blackburn,Newcastle,0,0,D,0,0,D,,S Attwell,4,12,0,6,2,11,11,11,.data/EPL/2010-11/7343.json,10,3818,3823,2634,1337,4054,2867,3821,1404,3070,3346,3825,2797,3157,3680,3688,2040,2303,3683,4024,4172,3462,709,1,4,2,4,4,1,2,4
12-Feb-11,Blackpool,Aston Villa,1,1,D,1,1,D,,H Webb,14,7,5,4,4,8,13,14,.data/EPL/2010-11/7344.json,10,3160,1694,4081,4087,4076,3329,4069,2861,4077,4067,1609,3955,2122,4043,2098,1184,2622,3562,3062,3015,1420,3563,1,4,4,2,4,1,2,4
12-Feb-11,Liverpool,Wigan,1,1,D,1,0,H,,K Friend,13,8,5,2,8,5,11,17,.data/EPL/2010-11/7345.json,10,915,3135,3126,3137,2911,3903,4138,2148,3404,4133,3644,2871,3780,4218,2755,3524,3979,3983,3975,1732,3982,2686,1,5,1,4,4,1,1,5
12-Feb-11,Man United,Man City,2,1,H,1,0,H,,A Marriner,11,13,6,8,4,7,15,13,.data/EPL/2010-11/7346.json,10,3446,2935,336,1943,1717,3447,2934,335,2064,3613,2070,2574,1308,3654,2925,2100,3281,4145,4141,3653,4148,3143,1,4,1,5,5,1,1,4
12-Feb-11,Sunderland,Tottenham,1,2,A,1,1,D,,M Jones,16,11,10,5,2,3,14,12,.data/EPL/2010-11/7347.json,10,3472,2078,3712,3948,2517,1890,1982,2728,3488,4185,4188,2805,3728,4193,3180,3239,3426,1526,3719,2127,3388,2054,1,4,1,5,4,1,2,4
12-Feb-11,West Brom,West Ham,3,3,D,3,0,H,,L Mason,15,18,11,11,4,9,12,13,.data/EPL/2010-11/7348.json,10,4197,3186,3744,3751,2008,3029,3746,3754,4204,2011,3734,2058,3014,3599,1458,1518,4213,3962,1306,2550,2758,4209,1,3,2,5,4,1,2,4
13-Feb-11,Bolton,Everton,2,0,H,1,0,H,,L Probert,11,9,5,4,4,4,15,12,.data/EPL/2010-11/7349.json,10,3623,1249,2542,3583,3040,3154,2583,1342,2620,1780,2075,2705,2704,3030,3604,921,3876,2905,2516,2125,3867,3600,1,4,3,3,4,1,1,5
14-Feb-11,Fulham,Chelsea,0,0,D,0,0,D,,M Dean,12,23,8,9,4,6,10,13,.data/EPL/2010-11/7350.json,10,4123,3121,1218,1230,2007,1423,1004,3394,4121,2695,2129,3420,4103,4100,1494,2890,1353,2651,1135,3360,3363,800,1,4,2,4,4,1,2,4
